id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack,pass,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession,carry.progression,carry.endLocation.x,carry.endLocation.y,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,shot.goalkeeper,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,infraction.opponent,location
2761772147,5678949,2H,50,40,00:50:40.243,3230.243808,2761772148.0,,,,,,interception,[],72.0,23.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,258063,S. Crona,RCMF,,,,,,,,,,2761772143.0,9.7998845,"['attack', 'transition_high']",8.0,5.0,70.0,17.0,77.0,44.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772148,5678949,2H,50,41,00:50:41.700,3231.700471,2761772152.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",76.0,19.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,674204,F. Benatallah,LW,True,-13.0,,18.0,692804.0,O. Almström,LB,93.0,13.0,2761772143.0,9.7998845,"['attack', 'transition_high']",8.0,6.0,70.0,17.0,77.0,44.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772152,5678949,2H,50,44,00:50:44.968,3234.968487,2761772464.0,,,,,,pass,"['lateral_pass', 'loss', 'short_or_medium_pass']",93.0,13.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,False,129.0,,27.0,517376.0,H. Norrby,LDMF,77.0,44.0,2761772143.0,9.7998845,"['attack', 'transition_high']",8.0,7.0,70.0,17.0,77.0,44.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772464,5678949,2H,50,47,00:50:47.871,3237.871262,2761772465.0,,,,,,touch,['carry'],23.0,56.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,0.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,18.63,41.0,40.0,,,,,,,,,,,,,,,,,,,
2761772465,5678949,2H,50,51,00:50:51.809,3241.809695,2761772466.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41.0,40.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,-74.0,,18.0,989684.0,M. Larsson,LAMF,46.0,15.0,2761772464.0,61.4232775,['attack'],25.0,1.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772466,5678949,2H,50,53,00:50:53.720,3243.720009,2761772467.0,,,,,,touch,['carry'],46.0,15.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,2.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,5.161,52.0,13.0,,,,,,,,,,,,,,,,,,,
2761772467,5678949,2H,50,55,00:50:55.761,3245.761612,2761772468.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",52.0,13.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,True,149.0,,18.0,517376.0,H. Norrby,LDMF,38.0,27.0,2761772464.0,61.4232775,['attack'],25.0,3.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772468,5678949,2H,50,59,00:50:59.948,3249.948147,2761772469.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",38.0,27.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,62.0,,19.0,807610.0,T. Bermudez,CF,47.0,52.0,2761772464.0,61.4232775,['attack'],25.0,4.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772469,5678949,2H,51,3,00:51:03.907,3253.907469,2761772470.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",47.0,52.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,True,104.0,,25.0,813232.0,J. Albin,RB,41.0,87.0,2761772464.0,61.4232775,['attack'],25.0,5.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772470,5678949,2H,51,8,00:51:08.887,3258.88798,2761772471.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41.0,87.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,813232,J. Albin,RB,True,-80.0,,30.0,517376.0,H. Norrby,LDMF,46.0,44.0,2761772464.0,61.4232775,['attack'],25.0,6.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772471,5678949,2H,51,11,00:51:11.312,3261.31215,2761772473.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",46.0,44.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,-138.0,,15.0,566323.0,F. Velander,LCB,35.0,29.0,2761772464.0,61.4232775,['attack'],25.0,7.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772473,5678949,2H,51,14,00:51:14.281,3264.281446,2761772475.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",35.0,29.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,566323,F. Velander,LCB,True,47.0,,20.0,493674.0,C. Seger,RDMF,48.0,50.0,2761772464.0,61.4232775,['attack'],25.0,8.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772475,5678949,2H,51,16,00:51:16.084,3266.084885,2761772476.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",48.0,50.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,True,141.0,,13.0,517376.0,H. Norrby,LDMF,38.0,62.0,2761772464.0,61.4232775,['attack'],25.0,9.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772476,5678949,2H,51,20,00:51:20.461,3270.461966,2761772477.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",38.0,62.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,54.0,,17.0,739449.0,L. Larsen,RCB,48.0,82.0,2761772464.0,61.4232775,['attack'],25.0,10.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772477,5678949,2H,51,25,00:51:25.813,3275.813479,2761772478.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",48.0,82.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,True,38.0,,16.0,813232.0,J. Albin,RB,60.0,97.0,2761772464.0,61.4232775,['attack'],25.0,11.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772478,5678949,2H,51,28,00:51:28.003,3278.003568,2761772481.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",60.0,97.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,813232,J. Albin,RB,True,-168.0,,19.0,739449.0,L. Larsen,RCB,42.0,91.0,2761772464.0,61.4232775,['attack'],25.0,12.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772481,5678949,2H,51,30,00:51:30.725,3280.725524,2761772486.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",42.0,91.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,True,-6.0,,30.0,989683.0,H. Lindahl,RAMF,70.0,87.0,2761772464.0,61.4232775,['attack'],25.0,13.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772160,5678949,2H,51,31,00:51:31.559,3281.559648,2761772490.0,,,,,,duel,"['defensive_duel', 'ground_duel']",30.0,13.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,14.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,989683.0,H. Lindahl,RAMF,defensive_duel,,,True,False,False,,2761772486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772486,5678949,2H,51,31,00:51:31.559,3281.559648,2761772490.0,,,,,,duel,"['ground_duel', 'offensive_duel']",70.0,87.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989683,H. Lindahl,RAMF,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,15.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,692804.0,O. Almström,LB,offensive_duel,True,False,,,False,,2761772160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772490,5678949,2H,51,33,00:51:33.201,3283.201797,2761772492.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",56.0,85.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,True,135.0,,4.0,813232.0,J. Albin,RB,53.0,89.0,2761772464.0,61.4232775,['attack'],25.0,16.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772492,5678949,2H,51,34,00:51:34.742,3284.742158,2761772495.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",53.0,89.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,813232,J. Albin,RB,True,-111.0,,17.0,517376.0,H. Norrby,LDMF,48.0,66.0,2761772464.0,61.4232775,['attack'],25.0,17.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772495,5678949,2H,51,37,00:51:37.056,3287.056207,2761772498.0,,,,,,pass,"['lateral_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",48.0,66.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,-54.0,high,49.0,989684.0,M. Larsson,LAMF,75.0,8.0,2761772464.0,61.4232775,['attack'],25.0,18.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772498,5678949,2H,51,39,00:51:39.746,3289.746365,2761772499.0,,,,,,touch,['carry'],75.0,8.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,19.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,7.207,76.0,22.0,,,,,,,,,,,,,,,,,,,
2761772499,5678949,2H,51,45,00:51:45.280,3295.280424,2761772502.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",76.0,22.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,True,99.0,,12.0,517376.0,H. Norrby,LDMF,74.0,40.0,2761772464.0,61.4232775,['attack'],25.0,20.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772502,5678949,2H,51,47,00:51:47.996,3297.996202,2761772507.0,,,,,,pass,"['deep_completion', 'forward_pass', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",74.0,40.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,35.0,,13.0,807610.0,T. Bermudez,CF,84.0,50.0,2761772464.0,61.4232775,['attack'],25.0,21.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772507,5678949,2H,51,48,00:51:48.782,3298.782299,2761772508.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",84.0,50.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,22.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,558236.0,L. Eek,LCB,dribble,True,False,,,False,left,2761772163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772163,5678949,2H,51,49,00:51:49.046,3299.046845,2761772508.0,,,,,,duel,"['defensive_duel', 'ground_duel']",16.0,50.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,558236,L. Eek,LCB,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,23.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,807610.0,T. Bermudez,CF,defensive_duel,,,True,False,False,right,2761772507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772508,5678949,2H,51,49,00:51:49.542,3299.542234,,,,,,,shot,[],83.0,53.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,,,,,,,,,,2761772464.0,61.4232775,['attack'],25.0,24.0,23.0,56.0,83.0,53.0,7055.0,Eskilsminne,4-2-3-1,,,True,False,False,center,0.0381,,,,,,,,,,,,,,,,,,,,,,right_foot,False,False,bc,0.03813,,,,,,,,,,,,,,
2761772165,5678949,2H,51,50,00:51:50.074,3300.074769,2761772166.0,,,,,,interception,['shot_block'],15.0,46.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,558236,L. Eek,LCB,,,,,,,,,,2761772165.0,34.9549565,['attack'],7.0,0.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772166,5678949,2H,51,52,00:51:52.165,3302.16531,2761772172.0,,,,,,touch,['carry'],1.0,41.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,899727,A. Eriksson,GK,,,,,,,,,,2761772165.0,34.9549565,['attack'],7.0,1.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,20.07,21.0,70.0,,,,,,,,,,,,,,,,,,,
2761772172,5678949,2H,52,14,00:52:14.567,3324.567171,2761772173.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",21.0,70.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,899727,A. Eriksson,GK,True,-6.0,high,58.0,674204.0,F. Benatallah,LW,76.0,62.0,2761772165.0,34.9549565,['attack'],7.0,2.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772173,5678949,2H,52,16,00:52:16.723,3326.723378,2761772174.0,,,,,,duel,['loose_ball_duel'],76.0,62.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,674204,F. Benatallah,LW,,,,,,,,,,2761772165.0,34.9549565,['attack'],7.0,3.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772509,5678949,2H,52,16,00:52:16.723,3326.723378,2761772174.0,,,,,,duel,['loose_ball_duel'],24.0,38.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,,,,,,,,,,2761772165.0,34.9549565,['attack'],7.0,4.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772174,5678949,2H,52,20,00:52:20.534,3330.534686,2761772175.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",72.0,38.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,812471,A. Eriksson,LCMF,True,-52.0,,18.0,692804.0,O. Almström,LB,83.0,18.0,2761772165.0,34.9549565,['attack'],7.0,5.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772175,5678949,2H,52,23,00:52:23.534,3333.534558,2761772510.0,,,,,,pass,"['cross', 'lateral_pass', 'loss', 'pass_to_penalty_area']",83.0,18.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,False,65.0,high,31.0,51079.0,L. Ohlander,LB,95.0,59.0,2761772165.0,34.9549565,['attack'],7.0,6.0,15.0,46.0,95.0,59.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772510,5678949,2H,52,26,00:52:26.524,3336.524893,2761772511.0,,,,,,interception,"['head_pass', 'recovery']",5.0,41.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,51079,L. Ohlander,LB,,,,,,,,,,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,0.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772511,5678949,2H,52,27,00:52:27.965,3337.965217,2761772512.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",18.0,30.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,True,36.0,,18.0,338669.0,C. Ljungberg,AMF,32.0,46.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,1.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772512,5678949,2H,52,29,00:52:29.783,3339.783336,2761772513.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",32.0,46.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,338669,C. Ljungberg,AMF,True,45.0,,6.0,807610.0,T. Bermudez,CF,36.0,52.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,2.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772513,5678949,2H,52,30,00:52:30.820,3340.82026,2761772514.0,,,,,,touch,['carry'],36.0,52.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,,,,,,,,,,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,3.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,11.79,48.0,36.0,,,,,,,,,,,,,,,,,,,
2761772514,5678949,2H,52,35,00:52:35.059,3345.059929,2761772515.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",48.0,36.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,True,-108.0,,14.0,989684.0,M. Larsson,LAMF,44.0,17.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,4.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772515,5678949,2H,52,37,00:52:37.770,3347.770536,2761772516.0,,,,,,pass,['short_or_medium_pass'],44.0,17.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,True,112.0,,12.0,493674.0,C. Seger,RDMF,40.0,33.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,5.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772516,5678949,2H,52,39,00:52:39.014,3349.014692,2761772517.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",40.0,33.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,True,-129.0,,13.0,51079.0,L. Ohlander,LB,32.0,18.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,6.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772517,5678949,2H,52,42,00:52:42.296,3352.296172,2761772518.0,,,,,,pass,['short_or_medium_pass'],32.0,18.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,51079,L. Ohlander,LB,True,63.0,,6.0,493674.0,C. Seger,RDMF,35.0,26.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,7.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772518,5678949,2H,52,42,00:52:42.843,3352.843792,2761772519.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",35.0,26.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,True,172.0,,14.0,566323.0,F. Velander,LCB,22.0,30.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,8.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772519,5678949,2H,52,45,00:52:45.888,3355.888167,2761772520.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",22.0,30.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,566323,F. Velander,LCB,True,82.0,,21.0,739449.0,L. Larsen,RCB,25.0,61.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,9.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772520,5678949,2H,52,47,00:52:47.330,3357.330748,2761772522.0,,,,,,touch,['carry'],25.0,61.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,,,,,,,,,,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,10.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,14.66,42.0,81.0,,,,,,,,,,,,,,,,,,,
2761772522,5678949,2H,52,53,00:52:53.667,3363.667409,2761772523.0,,,,,,pass,['short_or_medium_pass'],42.0,81.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,True,-95.0,,11.0,493674.0,C. Seger,RDMF,41.0,65.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,11.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761772523,5678949,2H,52,55,00:52:55.538,3365.538096,2761772525.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",41.0,65.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,True,-25.0,,14.0,517376.0,H. Norrby,LDMF,53.0,56.0,2761772510.0,37.430664,"['attack', 'transition_low']",16.0,12.0,5.0,41.0,88.0,54.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
